"","response_id","response_type","finished","question","answer"
"405","R_pof0de1dhs7Yz8B","1","TRUE","start_date","12/25/21 22:46"
"406","R_3kFGYy0GVY42yrZ","1","TRUE","start_date","12/26/21 8:21"
"407","R_DN48EOfFukMaw37","1","TRUE","start_date","12/26/21 9:44"
"408","R_1Yw3drKhGdvFkl3","1","TRUE","start_date","12/26/21 13:50"
"409","R_3hi0foRxoH13Fri","1","TRUE","start_date","12/26/21 14:36"
"410","R_UmyRwKI6jkLDOzT","1","TRUE","start_date","12/26/21 16:18"
"411","R_2wz8WYCq9gIQJ0Q","1","TRUE","start_date","12/26/21 19:29"
"412","R_1f42YQNClNZWj7t","1","TRUE","start_date","1/10/22 10:44"
"413","R_3iyThpa8S8EjlnL","1","TRUE","start_date","1/10/22 13:20"
"414","R_3g1sxSazsRNFsaX","1","TRUE","start_date","1/12/22 13:33"
"415","R_1EjpmhVGjQ1o7DG","1","TRUE","start_date","12/22/21 20:12"
"416","R_2EjekNMH1WbNnVY","2","TRUE","start_date","12/22/21 20:23"
"417","R_3j6RZr9RTkGhBSy","2","TRUE","start_date","12/23/21 14:54"
"418","R_1dyiwtlP2nd2O3v","1","TRUE","start_date","12/24/21 7:22"
"419","R_1M5s6hniBM26XXb","1","TRUE","start_date","12/24/21 17:07"
"420","R_3EyhFN1MLpOqfTJ","2","TRUE","start_date","12/24/21 20:03"
"421","R_Z96uEIn4EgAxaW5","1","TRUE","start_date","12/26/21 15:02"
"422","R_3Jm8Bt7duRpI7T7","2","TRUE","start_date","12/27/21 1:49"
"423","R_0ctIVMTzdcYmKL7","1","TRUE","start_date","1/10/22 11:47"
"424","R_3EnyT1qd2b8meMN","1","TRUE","start_date","12/22/21 19:51"
"425","R_2AQFKbIKBa7wwAb","1","TRUE","start_date","12/23/21 8:02"
"426","R_21gMWqb91efySQp","1","TRUE","start_date","12/24/21 19:02"
"427","R_32MbMLNQre8oTxp","1","TRUE","start_date","12/25/21 11:16"
"428","R_3fDVdLrkqTwBJ9v","1","TRUE","start_date","12/25/21 21:11"
"429","R_p3j3MWeZ8qfNvu9","2","TRUE","start_date","12/26/21 17:26"
"430","R_2y8lg8FN5kGcYwo","1","TRUE","start_date","12/26/21 19:05"
"431","R_1QgYo29Cla1p63S","1","TRUE","start_date","12/26/21 23:20"
"432","R_2zMbQXTrvP34tlE","1","TRUE","start_date","12/27/21 1:34"
"433","R_2bZu8GhfMrE6lYN","1","TRUE","start_date","1/10/22 19:17"
"434","R_1PXKRbA7osBt6FQ","1","TRUE","start_date","12/25/21 5:31"
"435","R_1M0bxDSh9HHOPfM","1","TRUE","start_date","12/26/21 21:20"
"436","R_OlngMGgWIonFmAV","1","TRUE","start_date","12/23/21 11:46"
"437","R_2uwFULD7e7uggab","1","TRUE","start_date","12/23/21 16:52"
"438","R_pQO2Tssp2GZ1V05","1","TRUE","start_date","12/23/21 17:13"
"439","R_yKqoF7aUqOcBmy5","2","TRUE","start_date","12/23/21 17:46"
"440","R_25ybLmyOKVBgT2q","2","TRUE","start_date","12/23/21 19:13"
"441","R_1Einy7IovsUIelC","1","TRUE","start_date","12/24/21 6:53"
"442","R_1HpFThwrXBNRjU0","1","TRUE","start_date","12/24/21 10:43"
"443","R_XtgNqrxlPvqIPoR","1","TRUE","start_date","12/24/21 16:11"
"444","R_1CqhU8GrWTuDtVB","1","TRUE","start_date","12/24/21 16:29"
"445","R_3EsU8OgWn38XUVT","1","TRUE","start_date","12/24/21 21:22"
"446","R_dmpt4kZZbS4LShP","2","TRUE","start_date","12/25/21 2:56"
"447","R_2QSyUpiwZHDwLxR","1","TRUE","start_date","12/25/21 8:49"
"448","R_piUdz2bZc1GXGaR","1","TRUE","start_date","1/10/22 14:52"
"449","R_3jYH3jDkgBApwvQ","1","TRUE","start_date","12/24/21 23:09"
"450","R_11jsAMSiUnLCK42","1","TRUE","start_date","12/25/21 10:48"
"451","R_2pWtHEan9omf4a2","1","TRUE","start_date","12/22/21 21:25"
"452","R_1o8f00NjsiWu8PU","1","TRUE","start_date","12/22/21 23:03"
"453","R_338UYxFLgUhSu2F","1","TRUE","start_date","12/23/21 16:35"
"454","R_3CC8SuKlSIbRA3Y","1","TRUE","start_date","12/23/21 22:26"
"455","R_1opzMxv32rVSxTa","1","TRUE","start_date","12/24/21 1:03"
"456","R_1OBnu4tkSoFPWM5","1","TRUE","start_date","12/24/21 4:09"
"457","R_3F254uVwVyufOjP","1","TRUE","start_date","12/24/21 15:37"
"458","R_NVaFk4VPoXHhKed","2","TRUE","start_date","12/25/21 0:15"
"459","R_3hFIGtLbOHwZKwE","1","TRUE","start_date","12/25/21 7:48"
"460","R_21iktetZmL8QnsY","1","TRUE","start_date","12/25/21 9:31"
"461","R_3fCWzPddoUzD9SQ","1","TRUE","start_date","12/25/21 12:21"
"462","R_21EWI4mauAH46sy","1","TRUE","start_date","12/25/21 16:01"
"463","R_1GH2xKjjoWLbxFm","1","TRUE","start_date","12/25/21 22:55"
"464","R_2w5eckUS0omx83T","1","TRUE","start_date","12/26/21 8:14"
"465","R_10CWd2v52slKqEu","1","TRUE","start_date","1/10/22 10:06"
"466","R_2PgPOVgebtk4tvm","1","TRUE","start_date","1/10/22 15:19"
"467","R_WdhIZ6h1M8KebCx","1","TRUE","start_date","1/10/22 17:43"
"468","R_27xtwseqxWV6IRr","1","TRUE","start_date","1/10/22 18:26"
"469","R_2PiNfzsbzO4On2q","1","TRUE","start_date","12/22/21 19:52"
"470","R_1FmNK7peVNCmeSQ","1","TRUE","start_date","12/23/21 14:55"
"471","R_czOvgBP3cHpJgkh","1","TRUE","start_date","12/24/21 3:48"
"472","R_1N9Q2IwRYRHVqJp","1","TRUE","start_date","12/25/21 14:18"
"473","R_3n1NIiz4nlBu3FN","1","TRUE","start_date","12/25/21 18:32"
"474","R_2VOnCu0zGFlDKlT","1","TRUE","start_date","12/26/21 12:02"
"475","R_2asgQTn0RCRO0rH","1","TRUE","start_date","12/26/21 15:29"
"476","R_2tFin1X9063rU09","1","TRUE","start_date","1/10/22 16:19"
"477","R_22M32AKFmUpSwo7","3","TRUE","start_date","12/10/21 20:37"
"478","R_ykYlSTOJyi41Vrb","1","TRUE","start_date","12/26/21 16:35"
"479","R_1dgFGUMZVRzWysJ","1","TRUE","start_date","12/22/21 20:24"
"480","R_Ui7zjsWr1veDjHP","1","TRUE","start_date","12/23/21 18:11"
"481","R_2v6S5Tu4X65W5BN","2","TRUE","start_date","12/23/21 20:05"
"482","R_3QSEwR7wUJejL1W","1","TRUE","start_date","12/23/21 21:20"
"483","R_3qjKNarNaNHWZXo","1","TRUE","start_date","12/24/21 10:18"
"484","R_3g0hc0iebBcjba4","1","TRUE","start_date","12/24/21 12:39"
"485","R_3kmMvGqJiKaqIui","1","TRUE","start_date","12/24/21 21:29"
"486","R_1Ln7kUXDg306Hwd","1","TRUE","start_date","12/26/21 14:53"
"487","R_2fIrQKWccAc1UDg","1","TRUE","start_date","12/26/21 15:55"
"488","R_1q8QPbjNJ5acAnw","1","TRUE","start_date","12/26/21 20:54"
"489","R_115scTkCtnfUm34","2","TRUE","start_date","1/10/22 11:44"
"490","R_1rPMPunUQ4ZgPAN","1","TRUE","start_date","1/10/22 12:48"
"491","R_1C2Ad5xKkosfmhi","1","TRUE","start_date","1/10/22 16:22"
"492","R_qIqBz9hELGDrJaV","1","TRUE","start_date","1/10/22 16:27"
"493","R_2SiauCoFV8CEAMr","1","TRUE","start_date","1/10/22 19:19"
"494","R_QnMxrwpwhn3sdiN","1","TRUE","start_date","12/24/21 16:27"
"495","R_OwDjr9EiV1h0HLP","1","TRUE","start_date","12/24/21 19:07"
"496","R_3jd6nipyGJiMu5G","1","TRUE","start_date","12/25/21 12:00"
"497","R_2ZZSTBJtDVkdT1J","1","TRUE","start_date","12/26/21 14:04"
"498","R_eM82KOHwnW6iHPr","1","TRUE","start_date","12/22/21 22:57"
"499","R_3F2jlBUxzAXJd3o","1","TRUE","start_date","12/26/21 20:13"
"500","R_1dK3UvzRy13TtBH","1","TRUE","start_date","12/23/21 17:50"
"501","R_sAKoUXLd1OZufbH","2","TRUE","start_date","12/24/21 14:31"
"502","R_5hdkNuWLpJnujXX","1","TRUE","start_date","12/24/21 21:43"
"503","R_1oaKnuHODkXui2o","2","TRUE","start_date","12/25/21 7:45"
"504","R_3PbOhVsmdC1EKzg","1","TRUE","start_date","12/26/21 1:16"
"505","R_2CfR4sOX0CtVkLg","1","TRUE","start_date","12/26/21 5:43"
"506","R_24pZvacGpb6PwFO","1","TRUE","start_date","12/26/21 10:22"
"507","R_3McbexGeaF9es8O","1","TRUE","start_date","1/10/22 12:17"
"508","R_RLAkXjsvFHZdaal","1","TRUE","start_date","1/10/22 15:44"
"509","R_sUzDScBmmkzeu9b","1","TRUE","start_date","12/26/21 10:12"
"510","R_10GUcIMtGA64UYE","1","TRUE","start_date","12/23/21 8:11"
"511","R_3Dd7q15hOSZ5ByR","1","TRUE","start_date","12/23/21 21:07"
"512","R_1o6YgVy6WSSnFpK","1","TRUE","start_date","12/24/21 9:51"
"513","R_3RfmIV349BvAyH7","1","TRUE","start_date","12/26/21 13:48"
"514","R_1OVmaYnzOkNXXs1","1","TRUE","start_date","1/10/22 12:06"
"515","R_2TtvnNUHe8vF03Q","1","TRUE","start_date","1/10/22 18:36"
"516","R_2dfEuZd3JX57nOC","1","TRUE","start_date","12/22/21 21:49"
"517","R_sHePXgNfp5ieWjv","1","TRUE","start_date","12/22/21 22:40"
"518","R_1q8ULxM1Y14O00L","1","TRUE","start_date","12/23/21 9:42"
"519","R_277ilmu9gDs03AQ","1","TRUE","start_date","12/23/21 23:19"
"520","R_2v3b7LZwKWBYMso","1","TRUE","start_date","12/24/21 3:16"
"521","R_3kK3agGOyQRCBbj","1","TRUE","start_date","12/24/21 9:39"
"522","R_RQSdcH0zEIJNR1n","1","TRUE","start_date","12/24/21 12:28"
"523","R_1OUA3gO92FvnKJC","1","TRUE","start_date","12/24/21 13:18"
"524","R_2TSiiYVRQKD2QCQ","1","TRUE","start_date","12/24/21 14:46"
"525","R_1kXpV8jplY9khDU","1","TRUE","start_date","12/24/21 17:27"
"526","R_2rI2G94jeMa3sIb","2","TRUE","start_date","12/25/21 11:47"
"527","R_4YNNKdbHm3e72Sd","1","TRUE","start_date","12/25/21 17:23"
"528","R_3JiYZtx3ItWpyOl","1","TRUE","start_date","12/25/21 20:41"
"529","R_UszQvT8LBKyc6eR","1","TRUE","start_date","12/25/21 21:47"
"530","R_3fxVhyJToFVSnEB","1","TRUE","start_date","12/25/21 22:46"
"531","R_1hKfXELMl9TombY","1","TRUE","start_date","12/26/21 16:16"
"532","R_806Q2xV2fZWRCfv","1","TRUE","start_date","12/26/21 23:03"
"533","R_3Jf3i9vnxyHM2re","1","TRUE","start_date","12/26/21 23:50"
"534","R_1Gxz9WNyRgS8uXh","2","TRUE","start_date","1/10/22 16:36"
"535","R_3rWpEzMrb7ML1XX","1","TRUE","start_date","1/10/22 17:40"
"536","R_2tKz3ct96dEBYZM","1","TRUE","start_date","1/10/22 18:31"
"537","R_25swWguxRFXUbi6","1","TRUE","start_date","12/23/21 22:01"
"538","R_123bVeW9mbsK2qk","1","TRUE","start_date","12/24/21 1:13"
"539","R_30uud1YzukQ7jlI","1","TRUE","start_date","12/24/21 3:16"
"540","R_vPjVsLWp1KvnJ6h","1","TRUE","start_date","12/24/21 6:59"
"541","R_38kFQbN5Fk31WcV","2","TRUE","start_date","12/24/21 17:59"
"542","R_2CqU6n1Metd3r5T","2","TRUE","start_date","12/25/21 0:50"
"543","R_5pZ1MBngkJkRWvf","2","TRUE","start_date","12/26/21 15:10"
"544","R_3nfkGS3iQt7x7Dz","2","TRUE","start_date","12/26/21 18:03"
"545","R_2bWt0NMyFyhuVxs","2","TRUE","start_date","12/26/21 21:46"
"546","R_2WA344C4QoGzXB7","1","TRUE","start_date","12/23/21 14:52"
"547","R_3HIhDBfTmLyk17r","1","TRUE","start_date","12/23/21 19:13"
"548","R_RE27xdujf5iS5dD","1","TRUE","start_date","12/24/21 16:38"
"549","R_1QLUrwnjszLkHWw","1","TRUE","start_date","12/24/21 20:33"
"550","R_1pF1rBhocWRVDlI","1","TRUE","start_date","12/24/21 23:48"
"551","R_1cSXriB7IGTJ9sR","1","TRUE","start_date","12/26/21 13:52"
"552","R_2334mC1i8P2KFV1","1","TRUE","start_date","12/26/21 15:10"
"553","R_1qagEdoesASRYyh","1","TRUE","start_date","1/10/22 11:19"
"554","R_1jHRY5PsG1Ef0kA","1","TRUE","start_date","1/10/22 14:09"
"555","R_psyZJLmnQGTYkKJ","1","TRUE","start_date","12/23/21 12:48"
"556","R_10vja0toc5L8jpU","1","TRUE","start_date","12/23/21 14:55"
"557","R_29oZC01vhWatKFD","1","TRUE","start_date","12/23/21 17:42"
"558","R_3oFJIGifpBwOhUd","1","TRUE","start_date","12/23/21 18:19"
"559","R_1mQSXuJ23zK0gOU","1","TRUE","start_date","12/23/21 20:36"
"560","R_1LJLWnzDBZXW49P","1","TRUE","start_date","12/24/21 22:37"
"561","R_3efe7eThPPuLxpY","1","TRUE","start_date","12/25/21 17:28"
"562","R_3kHRlir1RyFELdh","1","TRUE","start_date","12/26/21 3:19"
"563","R_BWJaAXjP5V1Ggwh","1","TRUE","start_date","1/10/22 11:43"
"564","R_9Ty3zvbJrg619jr","1","TRUE","start_date","1/10/22 19:26"
"565","R_3inhqWlA1FATou4","1","TRUE","start_date","12/23/21 18:32"
"566","R_3gUu7voHjGeQnLV","1","TRUE","start_date","12/24/21 23:06"
"567","R_XGTMdxf9I4VHjVv","1","TRUE","start_date","12/26/21 12:35"
"568","R_3P4XzdXQtst1JS8","1","TRUE","start_date","12/26/21 15:54"
"569","R_1DCQM7O4k4QR6Mc","1","TRUE","start_date","12/26/21 18:31"
"570","R_511zBWscy20DIvT","1","TRUE","start_date","1/10/22 19:02"
"571","R_2AZkxv1N6gQt6DI","1","TRUE","start_date","12/24/21 5:42"
"572","R_RIAtjDIkNZR4SIx","2","TRUE","start_date","12/24/21 15:59"
"573","R_1rcadj90BQtOp7F","1","TRUE","start_date","12/24/21 20:04"
"574","R_3luHKuh4cjsZOen","1","TRUE","start_date","12/25/21 19:10"
"575","R_uvVkL69hMHOkC53","1","TRUE","start_date","12/25/21 22:59"
"576","R_29uWFLuQkfqjoRv","1","TRUE","start_date","1/10/22 14:02"
"577","R_3CNS5ycsbjf83BJ","1","TRUE","start_date","12/22/21 18:33"
"578","R_2ByCTaDO8cuzvKS","1","TRUE","start_date","12/22/21 19:57"
"579","R_4MxY2oJJ9lOjrGN","1","TRUE","start_date","12/22/21 20:06"
"580","R_1QgUxxZamOSg9Oh","1","TRUE","start_date","12/22/21 23:24"
"581","R_3DhkZnMDKvKnoWw","2","TRUE","start_date","12/23/21 8:53"
"582","R_1PckFZO1a9zf7Tw","1","TRUE","start_date","12/23/21 11:26"
"583","R_2PeeJZRsemCdeZu","1","TRUE","start_date","12/23/21 14:26"
"584","R_2SGlSVqFWfktJ7v","1","TRUE","start_date","12/24/21 8:41"
"585","R_WCLxFH8uPRM1nkB","1","TRUE","start_date","12/24/21 10:27"
"586","R_2aQAr4GvGLkqegI","1","TRUE","start_date","12/24/21 13:04"
"587","R_28YyjZp7UIAo3tg","1","TRUE","start_date","12/24/21 19:47"
"588","R_qwJpQWvt756Ig2l","1","TRUE","start_date","12/25/21 9:34"
"589","R_DLVJ3NIRAwU756x","1","TRUE","start_date","12/25/21 16:59"
"590","R_2Y5MouXoQnp4K0V","1","TRUE","start_date","12/26/21 8:00"
"591","R_21sU0Zufg2Jkztc","1","TRUE","start_date","12/26/21 12:17"
"592","R_2Y3RVIQ9iSOnirE","1","TRUE","start_date","12/26/21 14:38"
"593","R_30wuYFTQCFleyI1","1","TRUE","start_date","12/26/21 15:52"
"594","R_1LG4OXBl2YFSrgn","2","TRUE","start_date","12/26/21 16:07"
"595","R_2S8nLIP2FXgNig1","1","TRUE","start_date","12/26/21 21:20"
"596","R_3n9msPzXsY2Y2rn","1","TRUE","start_date","1/10/22 11:16"
"597","R_1IygYXvzgFsD0HY","1","TRUE","start_date","1/10/22 15:46"
"598","R_2SBSMZnfcHjrMzm","1","TRUE","start_date","1/10/22 19:41"
"599","R_1P6It9talIfNJJa","1","TRUE","start_date","12/22/21 21:25"
"600","R_1etu8X96OsZ6ROr","1","TRUE","start_date","12/22/21 21:48"
"601","R_3inlYx6BWvjW4Yv","2","TRUE","start_date","12/22/21 22:35"
"602","R_2wtcyby4JdkdwTm","1","TRUE","start_date","12/23/21 11:40"
"603","R_VLrghIkzzaIKOm5","1","TRUE","start_date","12/23/21 13:11"
"604","R_1mJnDaUXaulaUba","1","TRUE","start_date","12/23/21 14:57"
"605","R_2B2s82xJzrORWEd","2","TRUE","start_date","12/23/21 20:42"
"606","R_1ez6tXOUEvCQ9N2","1","TRUE","start_date","12/24/21 4:37"
"607","R_Z1SfvmUYwgiuxMt","2","TRUE","start_date","12/25/21 0:20"
"608","R_3EQKMBHYOlK7uYX","1","TRUE","start_date","12/25/21 0:55"
"609","R_2TC3oM0LW2RnQKt","1","TRUE","start_date","12/25/21 1:02"
"610","R_1CgyWm8R03oLv1Q","2","TRUE","start_date","12/25/21 1:25"
"611","R_1IXcoGLQgTJNAY1","1","TRUE","start_date","12/25/21 3:08"
"612","R_1KwriGymlWpBpn2","1","TRUE","start_date","12/25/21 16:59"
"613","R_3nJeKaCrbx177yg","1","TRUE","start_date","12/25/21 18:01"
"614","R_3EM7pwVkkhMBKqo","1","TRUE","start_date","12/26/21 11:58"
"615","R_1n9M2EYlpkUerom","1","TRUE","start_date","12/26/21 15:41"
"616","R_3NvQqWx3WXC4aDw","1","TRUE","start_date","12/26/21 17:50"
"617","R_3HuHZaF5MMBmKB6","1","TRUE","start_date","12/26/21 18:48"
"618","R_3j86z9KMQ65yLkz","1","TRUE","start_date","12/26/21 18:53"
"619","R_r2Q6yizZUvFmrTP","1","TRUE","start_date","12/26/21 21:20"
"620","R_3jdgzip5vuqClOW","2","TRUE","start_date","12/26/21 23:23"
"621","R_2RO0AdfsYEhKl41","1","TRUE","start_date","12/27/21 7:28"
"622","R_2E0mOV87ZwLU2qc","1","TRUE","start_date","12/25/21 14:50"
"623","R_27KbyLbisBEydCN","1","TRUE","start_date","12/25/21 15:02"
"624","R_3DnDCdPM26Tozh4","2","TRUE","start_date","12/23/21 10:31"
"625","R_3s18LOiznbfjFiN","1","TRUE","start_date","12/23/21 12:08"
"626","R_27IOemIrJVWfifG","1","TRUE","start_date","12/23/21 19:29"
"627","R_3flPfQZp0jXRGCH","1","TRUE","start_date","12/24/21 19:00"
"628","R_32PEATcnZBkHXBj","1","TRUE","start_date","12/25/21 21:51"
"629","R_2znMuqCuFEVRiXL","1","TRUE","start_date","1/10/22 14:35"
"630","R_264k58VYvmtGEam","3","TRUE","start_date","12/9/21 20:36"
"631","R_2dLV9JMTqa8yJuM","3","TRUE","start_date","12/10/21 16:17"
"632","R_1eIP6MI1OtvD74b","3","TRUE","start_date","12/10/21 16:21"
"633","R_2B5V647NiuLJSVb","3","TRUE","start_date","12/10/21 16:41"
"634","R_2uVEFNWGmqfEkKl","3","TRUE","start_date","12/10/21 17:16"
"635","R_3n8cxFiBNxKc3TJ","3","TRUE","start_date","12/10/21 17:56"
"636","R_1C13r4mGJF3CH8V","3","TRUE","start_date","12/10/21 19:39"
"637","R_29i7Q71xiLLyTK5","3","TRUE","start_date","12/11/21 7:35"
"638","R_27rqKx7E2GKpPxd","3","TRUE","start_date","12/12/21 9:22"
"639","R_2CHB6LDaL9NmWEr","3","TRUE","start_date","12/10/21 16:16"
"640","R_2zNFxiFHy4cjUb5","3","TRUE","start_date","12/13/21 10:47"
"641","R_2Ygk7agTUSGQoSR","3","TRUE","start_date","12/13/21 14:49"
"642","R_308KoY0n9xSzHEZ","3","TRUE","start_date","12/15/21 17:14"
"643","R_1JFtUU3lHJcaZaX","3","TRUE","start_date","12/16/21 15:01"
"644","R_sdRRNcRxtal2PER","3","TRUE","start_date","12/16/21 15:52"
"645","R_3KJTUaJzpdj1rAu","1","TRUE","start_date","12/25/21 13:14"
"646","R_2EnStDFYq785j8b","1","TRUE","start_date","12/22/21 22:30"
"647","R_1mFAvfwbq60Cc1k","1","TRUE","start_date","12/24/21 20:35"
"648","R_1OlAUliSHKC575o","1","TRUE","start_date","12/25/21 16:12"
"649","R_2wAErrwddznt4Hn","1","TRUE","start_date","12/25/21 21:38"
"650","R_voUaBz5L7O2ZAQh","1","TRUE","start_date","12/26/21 19:16"
"651","R_3PT9r5DTOrX9w4a","1","TRUE","start_date","12/26/21 19:29"
"652","R_27KiRPpvZH4rYMh","2","TRUE","start_date","12/26/21 21:42"
"653","R_3PaHH5eqa9HYp5v","1","TRUE","start_date","1/10/22 15:00"
"654","R_WwHgpjOPcMDBTwd","3","TRUE","start_date","12/9/21 15:22"
"655","R_3EnWJjvmRcJzqIX","3","TRUE","start_date","12/9/21 16:13"
"656","R_2SowjedsD7zZY1z","3","TRUE","start_date","12/9/21 17:27"
"657","R_2uO2MLoCYGQ0cRo","3","TRUE","start_date","12/11/21 13:09"
"658","R_VUVpPvfDIxq8sdr","3","TRUE","start_date","12/10/21 16:18"
"659","R_2fdHNm03FwZWitW","3","TRUE","start_date","12/10/21 16:20"
"660","R_2qFf7VWNdapzJKk","3","TRUE","start_date","12/13/21 14:16"
"661","R_3k6pBFh23L42fXl","3","TRUE","start_date","12/13/21 18:00"
"662","R_REwLsG1SM2tvvCF","1","TRUE","start_date","1/10/22 11:52"
"663","R_1pPWbZy8q4cBMZW","1","TRUE","start_date","12/24/21 2:17"
"664","R_BXjEmPDmi4En5Dz","1","TRUE","start_date","12/24/21 15:30"
"665","R_2zLOC39CsFC8zlG","1","TRUE","start_date","12/26/21 0:05"
"666","R_2tfk46mKe2TYEU5","1","TRUE","start_date","12/26/21 12:54"
"667","R_WwVwlnHnUrsBSsp","3","TRUE","start_date","12/10/21 6:59"
"668","R_3MtgtKp3ahKAtNb","3","TRUE","start_date","12/13/21 8:07"
"669","R_ptSGQEOJC3AJjvH","3","TRUE","start_date","12/17/21 13:21"
"670","R_1GgmIF3Ks6Tpy49","1","TRUE","start_date","12/23/21 17:06"
"671","R_2Eaxz3FmdDVkWQJ","2","TRUE","start_date","12/24/21 23:23"
"672","R_3J3ZNipWwGOP13V","1","TRUE","start_date","12/25/21 15:49"
"673","R_6J1Z76dfFh0eT1D","1","TRUE","start_date","12/25/21 20:37"
"674","R_1KptlVq6xUPNdNN","1","TRUE","start_date","1/10/22 14:30"
"675","R_3iRnPJwVtFYsgM9","3","TRUE","start_date","12/9/21 11:24"
"676","R_UH1OBWcLvsOrnxf","3","TRUE","start_date","12/11/21 13:25"
"677","R_87l6woWwkfCynf3","1","TRUE","start_date","12/25/21 22:25"
"678","R_1EjjvgNtj2SU6l6","1","TRUE","start_date","12/26/21 12:24"
"679","R_1LOvn2C4KQJ0h3a","1","TRUE","start_date","1/10/22 12:22"
"680","R_2aJKgaGqjd0lf6r","1","TRUE","start_date","1/10/22 12:35"
"681","R_1jcxfm82P6hozQK","3","TRUE","start_date","12/10/21 16:17"
"682","R_YVwo9A32X697svD","3","TRUE","start_date","12/10/21 19:46"
"683","R_1f96iNas6kgPjYA","1","TRUE","start_date","12/22/21 19:25"
"684","R_0B4wNzNQb3hqXVn","1","TRUE","start_date","12/22/21 20:54"
"685","R_3pnx4FWM6ezfEhq","1","TRUE","start_date","12/24/21 1:20"
"686","R_2VOLMmf57fRJZ3f","1","TRUE","start_date","12/24/21 9:13"
"687","R_2316rJIWXZBLmye","1","TRUE","start_date","12/26/21 12:41"
"688","R_2azqr1HUVRiYDFI","1","TRUE","start_date","1/10/22 15:41"
"689","R_1ojwkK9ZAd2WiIj","1","TRUE","start_date","1/10/22 17:29"
"690","R_tPOYebKTfL39k3v","1","TRUE","start_date","1/10/22 18:43"
"691","R_2eXMcA1KqYFs0ja","1","TRUE","start_date","1/12/22 12:52"
"692","R_2S8hVjNTtlGENI9","3","TRUE","start_date","12/9/21 12:51"
"693","R_XRiXHR9Wjxck1vH","3","TRUE","start_date","12/9/21 21:32"
"694","R_xi8KNxyeHtDBYxr","3","TRUE","start_date","12/10/21 16:22"
"695","R_1EZG1Tmc41Y5Or2","3","TRUE","start_date","12/10/21 16:32"
"696","R_3ZQMgiFawj22gmJ","3","TRUE","start_date","12/10/21 16:26"
"697","R_238JLwskhFve1MJ","3","TRUE","start_date","12/10/21 18:36"
"698","R_2WHjNwzAIiA5t6k","3","TRUE","start_date","12/10/21 20:55"
"699","R_2VPzCjIJtb4Rdb6","3","TRUE","start_date","12/11/21 21:20"
"700","R_0e4Tc8bcNWqB6EN","3","TRUE","start_date","12/12/21 11:39"
"701","R_7TZUr2e5MGJLDKp","3","TRUE","start_date","12/12/21 12:05"
"702","R_02jQzckE5T5QrJf","3","TRUE","start_date","12/10/21 16:26"
"703","R_25uXBaeQVspvAOq","3","TRUE","start_date","12/13/21 15:33"
"704","R_31a3zqrr8yldr0D","3","TRUE","start_date","12/13/21 20:14"
"705","R_2wMqObZX6sduDSD","3","TRUE","start_date","12/12/21 15:53"
"706","R_24BIMIVABdhhwRk","3","TRUE","start_date","12/14/21 20:34"
"707","R_3dSQCNU2J4uWOSn","3","TRUE","start_date","12/16/21 16:05"
"708","R_1jVvs3G5S2DjCzO","3","TRUE","start_date","12/17/21 12:46"
"709","R_3oEBykMrZfTmGNG","3","TRUE","start_date","12/18/21 15:24"
"710","R_a46ahgFcI9fYP2V","1","TRUE","start_date","1/10/22 15:30"
"711","R_5uREd1KQNe5rrt7","1","TRUE","start_date","12/22/21 21:02"
"712","R_2uV3QG7gJoNpgtD","1","TRUE","start_date","12/23/21 11:13"
"713","R_2EyQQfoe0uQ4n8n","1","TRUE","start_date","12/24/21 10:03"
"714","R_UaM5sCeFPKi0CSB","1","TRUE","start_date","12/24/21 17:42"
"715","R_RJ5ioW7IzbL56BX","1","TRUE","start_date","12/24/21 21:19"
"716","R_1JXgISzRjlKvnV9","2","TRUE","start_date","12/25/21 8:50"
"717","R_1fZMpT6jRC62kaH","1","TRUE","start_date","12/25/21 15:20"
"718","R_1M72hEum5JnHnWf","1","TRUE","start_date","12/26/21 2:11"
"719","R_OvsFTwRjIJAdEcN","2","TRUE","start_date","12/26/21 9:06"
"720","R_1jf9mJsAQ2Lepc6","1","TRUE","start_date","12/26/21 11:03"
"721","R_3DcNMeNUXubMQuJ","1","TRUE","start_date","12/26/21 11:15"
"722","R_1DFQztbJxfVSOTz","1","TRUE","start_date","12/26/21 11:39"
"723","R_2b2Ep6FDyvkNKtS","1","TRUE","start_date","12/26/21 16:23"
"724","R_bEMwV6CaCjZ06L7","1","TRUE","start_date","12/26/21 23:01"
"725","R_eWCbYpjb1B46doZ","1","TRUE","start_date","1/10/22 14:29"
"726","R_2VrWfjwRSbbrn6J","1","TRUE","start_date","1/10/22 17:22"
"727","R_79uJy9s6ivUKka5","1","TRUE","start_date","1/10/22 19:16"
"728","R_3isZZKZUuLqVILV","1","TRUE","start_date","12/25/21 15:42"
"729","R_DIfidxw5DSDfyTv","1","TRUE","start_date","12/22/21 20:28"
"730","R_qQ38Td4QCWhzJap","1","TRUE","start_date","12/22/21 23:22"
"731","R_1ffSk4pWEoVYDAa","1","TRUE","start_date","12/23/21 22:39"
"732","R_3QVJ0DIMWZD3Bo6","1","TRUE","start_date","12/24/21 5:52"
"733","R_10q17R4cTMRoXz5","1","TRUE","start_date","12/24/21 11:40"
"734","R_rrnntSHpWBNlvpv","2","TRUE","start_date","12/24/21 13:29"
"735","R_2uq9Rhq8lJu1jYc","1","TRUE","start_date","12/24/21 14:09"
